date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2016-02-12,,,,11.792,17.583,5.792,,,,,,6.083
2016-02-13,,,,24.333,60.0,35.667,,,,,,10.0
2016-02-14,,,,23.348,58.087,34.739,,,,,,11.292
2016-02-15,,,,27.167,54.667,27.5,,,,,,14.25
2016-02-16,,,,33.043,59.348,26.304,,,,,,22.083
2016-02-17,,,,36.208,92.167,55.958,,,,,,30.125
2016-02-18,,,,20.125,40.458,20.333,,,,,,11.0
2016-02-19,,,,12.583,18.917,6.333,,,,,,7.167
2016-02-20,,,,25.792,50.792,25.0,,,,,,15.583
2016-02-21,,,,15.083,33.292,18.208,,,,,,12.0
2016-02-22,,,,32.333,65.833,33.5,,,,,,13.583
2016-02-23,,,,21.13,39.696,18.565,,,,,,8.696
2016-02-24,,,,17.333,34.417,17.083,,,,,,9.167
2016-02-25,,,,24.458,44.958,20.5,,,,,,15.375
2016-02-26,,,,16.542,26.75,10.208,,,,,,17.417
2016-02-27,,,,16.083,31.5,15.417,,,,,,9.625
2016-02-28,,,,22.875,40.333,17.458,,,,,,12.208
2016-02-29,,,,,,,,,,,,
2016-03-01,,,,29.792,52.25,22.458,,,,,,13.958
2016-03-02,,,,27.609,49.522,21.913,,,,,,14.0
2016-03-03,,,,18.625,37.0,18.375,,,,,,11.958
2016-03-04,,,,23.217,34.609,11.391,,,,,,15.25
2016-03-05,,,,20.333,25.333,5.0,,,,,,22.042
2016-03-06,,,,30.333,54.5,24.167,,,,,,22.208
2016-03-07,,,,17.375,34.917,17.542,,,,,,8.958
2016-03-08,,,,28.417,49.875,21.458,,,,,,15.25
2016-03-09,,,,27.208,43.958,16.75,,,,,,18.087
2016-03-10,,,,20.75,34.5,13.75,,,,,,14.708
2016-03-11,,,,19.583,36.125,16.542,,,,,,15.875
2016-03-12,,,,15.458,20.917,5.458,,,,,,14.708
2016-03-13,,,,23.0,34.957,11.957,,,,,,16.833
2016-03-14,,,,12.542,24.833,12.292,,,,,,19.875
2016-03-15,,,,15.292,31.625,16.333,,,,,,4.75
2016-03-16,,,,21.609,43.087,21.478,,,,,,10.25
2016-03-17,,,,24.458,45.75,21.292,,,,,,12.833
2016-03-18,,,,30.208,45.75,15.542,,,,,,19.208
2016-03-19,,,,18.708,25.375,6.667,,,,,,32.375
2016-03-20,,,,21.625,28.125,6.5,,,,,,36.125
2016-03-21,,,,19.25,32.125,12.875,,,,,,12.958
2016-03-22,,,,20.478,40.87,20.391,,,,,,18.208
2016-03-23,,,,26.0,46.083,20.083,,,,,,19.625
2016-03-24,,,,15.708,31.0,15.292,,,,,,11.826
2016-03-25,,,,18.083,26.875,8.792,,,,,,12.875
2016-03-26,,,,11.958,16.625,4.667,,,,,,11.25
2016-03-27,,,,18.0,35.625,17.625,,,,,,11.208
2016-03-28,,,,23.208,39.083,15.875,,,,,,16.125
2016-03-29,,,,25.542,37.417,11.875,,,,,,26.417
2016-03-30,,,,23.522,34.348,10.826,,,,,,30.458
2016-03-31,,,,26.13,39.957,13.826,,,,,,19.75
2016-04-01,,,,29.625,42.5,12.875,,,,,,22.708
2016-04-02,,,,15.083,22.792,7.708,,,,,,16.208
2016-04-03,,,,10.417,14.333,3.917,,,,,,12.208
2016-04-04,,,,17.583,29.583,12.0,,,,,,5.333
2016-04-05,,,,22.783,41.391,18.609,,,,,,7.125
2016-04-06,,,,24.0,34.125,10.125,,,,,,11.375
2016-04-07,,,,30.25,50.917,20.667,,,,,,10.167
2016-04-08,,,,31.083,51.5,20.417,,,,,,10.958
2016-04-09,,,,22.917,35.875,12.958,,,,,,19.583
2016-04-10,,,,17.792,23.375,5.583,,,,,,24.583
2016-04-11,,,,11.167,20.875,9.708,,,,,,17.042
2016-04-12,,,,17.625,28.833,11.208,,,,,,17.833
2016-04-13,,,,14.583,23.125,8.542,,,,,,10.208
2016-04-14,,,,18.727,35.182,16.455,,,,,,7.708
2016-04-15,,,,15.917,28.125,12.208,,,,,,16.583
2016-04-16,,,,19.0,27.25,8.25,,,,,,14.875
2016-04-17,,,,10.958,13.708,2.75,,,,,,10.542
2016-04-18,,,,28.5,46.25,17.75,,,,,,17.667
2016-04-19,,,,20.417,33.375,12.958,,,,,,17.333
2016-04-20,,,,21.292,31.625,10.333,,,,,,15.083
2016-04-21,,,,28.333,44.792,16.458,,,,,,15.957
2016-04-22,,,,19.708,30.875,11.167,,,,,,9.125
2016-04-23,,,,21.087,27.87,6.783,,,,,,16.5
2016-04-24,,,,11.958,15.875,3.917,,,,,,38.75
2016-04-25,,,,18.542,29.208,10.667,,,,,,29.667
2016-04-26,,,,28.0,39.667,11.667,,,,,,19.5
2016-04-27,,,,23.417,34.208,10.792,,,,,,17.0
2016-04-28,,,,15.217,24.739,9.522,,,,,,5.522
2016-04-29,,,,9.25,16.833,7.583,,,,,,9.333
2016-04-30,,,,17.458,24.917,7.458,,,,,,14.042
2016-05-01,,,,14.25,17.958,3.708,,,,,,23.208
2016-05-02,,,,18.043,22.609,4.565,,,,,,22.917
2016-05-03,,,,7.792,10.083,2.292,,,,,,16.375
2016-05-04,,,,9.958,12.75,2.792,,,,,,20.083
2016-05-05,,,,11.542,15.0,3.458,,,,,,16.0
2016-05-06,,,,18.708,26.042,7.333,,,,,,12.958
2016-05-07,,,,19.917,29.292,9.375,,,,,,20.208
2016-05-08,,,,12.875,17.708,4.833,,,,,,38.042
2016-05-09,,,,24.125,36.375,12.25,,,,,,17.5
2016-05-10,,,,37.292,69.375,32.083,,,,,,7.75
2016-05-11,,,,22.826,48.0,25.174,,,,,,6.875
2016-05-12,,,,20.045,30.227,10.182,,,,,,13.542
2016-05-13,,,,22.417,33.125,10.708,,,,,,16.125
2016-05-14,,,,16.417,21.542,5.125,,,,,,20.125
2016-05-15,,,,7.458,8.833,1.375,,,,,,24.25
2016-05-16,,,,9.0,12.333,3.333,,,,,,11.75
2016-05-17,,,,16.917,30.458,13.542,,,,,,14.708
2016-05-18,,,,24.833,35.917,11.083,,,,,,18.208
2016-05-19,,,,23.458,32.5,9.042,,,,,,19.542
2016-05-20,,,,21.174,26.913,5.739,,,,,,21.333
2016-05-21,,,,14.875,20.292,5.417,,,,,,28.0
2016-05-22,,,,13.583,16.125,2.542,,,,,,27.667
2016-05-23,,,,25.75,31.333,5.583,,,,,,28.958
2016-05-24,,,,24.667,31.292,6.625,,,,,,29.167
2016-05-25,,,,17.083,24.125,7.042,,,,,,27.208
2016-05-26,,,,15.217,23.087,7.87,,,,,,13.826
2016-05-27,,,,17.458,29.083,11.625,,,,,,25.792
2016-05-28,,,,24.958,31.292,6.333,,,,,,30.042
2016-05-29,,,,8.739,11.261,2.522,,,,,,26.625
2016-05-30,,,,21.333,32.375,11.042,,,,,,5.75
2016-05-31,,,,20.875,28.458,7.583,,,,,,16.833
2016-06-01,,,,15.083,26.542,11.458,,,,,,14.417
2016-06-02,,,,12.167,24.708,12.542,,,,,,7.913
2016-06-03,,,,20.375,29.833,9.458,,,,,,10.667
2016-06-04,,,,15.083,19.667,4.583,,,,,,14.542
2016-06-05,,,,9.25,11.208,1.958,,,,,,7.417
2016-06-06,,,,12.333,17.917,5.583,,,,,,14.5
2016-06-07,,,,25.739,38.391,12.652,,,,,,12.333
2016-06-08,,,,14.542,22.292,7.75,,,,,,10.75
2016-06-09,,,,22.913,39.043,16.13,,,,,,8.333
2016-06-10,,,,16.708,23.667,6.958,,,,,,12.292
2016-06-11,,,,10.792,14.875,4.083,,,,,,15.375
2016-06-12,,,,6.208,8.125,1.917,,,,,,9.348
2016-06-13,,,,14.833,28.333,13.5,,,,,,6.333
2016-06-14,,,,14.25,21.167,6.917,,,,,,13.625
2016-06-15,,,,13.875,20.042,6.167,,,,,,13.542
2016-06-16,,,,17.87,30.957,13.087,,,,,,6.125
2016-06-17,,,,24.458,35.417,10.958,,,,,,20.25
2016-06-18,,,,18.208,24.208,6.0,,,,,,18.667
2016-06-19,,,,15.625,20.417,4.792,,,,,,21.25
2016-06-20,,,,21.833,35.75,13.917,,,,,,20.833
2016-06-21,,,,20.083,33.417,13.333,,,,,,11.25
2016-06-22,,,,20.708,35.75,15.042,,,,,,20.458
2016-06-23,,,,18.478,37.174,18.696,,,,,,9.208
2016-06-24,,,,25.333,41.875,16.542,,,,,,13.875
2016-06-25,,,,17.391,23.261,5.87,,,,,,12.583
2016-06-26,,,,10.958,13.458,2.5,,,,,,17.833
2016-06-27,,,,20.292,30.708,10.417,,,,,,19.542
2016-06-28,,,,21.042,33.542,12.5,,,,,,7.167
2016-06-29,,,,25.458,40.208,14.75,,,,,,9.792
2016-06-30,,,,24.458,40.25,15.792,,,,,,15.826
2016-07-01,,,,23.5,41.958,18.458,,,,,,17.875
2016-07-02,,,,13.958,25.625,11.667,,,,,,12.167
2016-07-03,,,,6.958,11.25,4.292,,,,,,9.75
2016-07-04,,,,13.696,26.348,12.652,,,,,,8.5
2016-07-05,,,,14.083,26.375,12.292,,,,,,11.125
2016-07-06,,,,9.75,18.875,9.125,,,,,,7.208
2016-07-07,,,,16.087,27.696,11.609,,,,,,13.565
2016-07-08,,,,20.833,33.125,12.292,,,,,,19.167
2016-07-09,,,,16.125,30.083,13.958,,,,,,7.375
2016-07-10,,,,10.917,15.542,4.625,,,,,,12.792
2016-07-11,,,,19.583,35.5,15.917,,,,,,18.708
2016-07-12,,,,23.375,39.667,16.292,,,,,,15.917
2016-07-13,,,,19.043,36.652,17.609,,,,,,13.542
2016-07-14,,,,22.167,39.042,16.875,,,,,,13.583
2016-07-15,,,,17.333,36.792,19.458,,,,,,5.083
2016-07-16,,,,14.958,26.792,11.833,,,,,,10.417
2016-07-17,,,,10.917,15.083,4.167,,,,,,16.583
2016-07-18,,,,10.458,15.917,5.458,,,,,,10.792
2016-07-19,,,,14.875,23.5,8.625,,,,,,13.087
2016-07-20,,,,14.125,24.458,10.333,,,,,,9.958
2016-07-21,,,,15.75,26.958,11.208,,,,,,11.0
2016-07-22,,,,13.636,26.136,12.5,,,,,,10.292
2016-07-23,,,,9.25,15.833,6.583,,,,,,9.5
2016-07-24,,,,9.167,12.25,3.083,,,,,,10.708
2016-07-25,,,,16.0,22.083,6.083,,,,,,14.333
2016-07-26,,,,20.625,32.0,11.375,,,,,,12.667
2016-07-27,,,,17.417,25.25,7.833,,,,,,13.292
2016-07-28,,,,13.542,18.125,4.583,,,,,,13.913
2016-07-29,,,,11.792,18.75,6.958,,,,,,8.458
2016-07-30,,,,9.917,14.958,5.042,,,,,,8.292
2016-07-31,,,,9.913,12.435,2.522,,,,,,12.542
2016-08-01,,,,15.333,22.75,7.417,,,,,,18.833
2016-08-02,,,,17.167,31.708,14.542,,,,,,18.667
2016-08-03,,,,21.958,39.167,17.208,,,,,,18.75
2016-08-04,,,,20.522,37.0,16.478,,,,,,18.783
2016-08-05,,,,17.208,25.583,8.375,,,,,,17.75
2016-08-06,,,,13.583,17.667,4.083,,,,,,16.542
2016-08-07,,,,8.042,10.792,2.75,,,,,,12.667
2016-08-08,,,,13.542,23.542,10.0,,,,,,14.583
2016-08-09,,,,16.957,32.217,15.261,,,,,,15.042
2016-08-10,,,,15.625,26.542,10.917,,,,,,8.875
2016-08-11,,,,15.583,22.875,7.292,,,,,,8.042
2016-08-12,,,,13.292,18.458,5.167,,,,,,15.0
2016-08-13,,,,8.667,10.625,1.958,,,,,,18.25
2016-08-14,,,,9.167,11.458,2.292,,,,,,15.875
2016-08-15,,,,12.0,15.333,3.333,,,,,,16.958
2016-08-16,,,,10.583,14.0,3.417,,,,,,15.167
2016-08-17,,,,11.125,17.75,6.625,,,,,,10.333
2016-08-18,,,,18.955,32.364,13.409,,,,,,11.208
2016-08-19,,,,15.167,25.833,10.667,,,,,,13.875
2016-08-20,,,,12.25,18.0,5.75,,,,,,13.0
2016-08-21,,,,4.375,8.208,3.833,,,,,,5.417
2016-08-22,,,,11.125,29.958,18.833,,,,,,7.333
2016-08-23,,,,12.125,25.167,13.042,,,,,,7.042
2016-08-24,,,,13.875,26.583,12.708,,,,,,9.375
2016-08-25,,,,8.333,15.292,6.958,,,,,,6.304
2016-08-26,,,,10.958,17.25,6.292,,,,,,9.083
2016-08-27,,,,9.783,18.696,8.913,,,,,,5.042
2016-08-28,,,,6.333,10.208,3.875,,,,,,7.625
2016-08-29,,,,8.542,14.333,5.792,,,,,,4.333
2016-08-30,,,,16.458,28.792,12.333,,,,,,8.0
2016-08-31,,,,17.0,28.542,11.542,,,,,,12.417
2016-09-01,,,,14.087,18.739,4.652,,,,,,18.0
2016-09-02,,,,10.625,14.958,4.333,,,,,,19.208
2016-09-03,,,,8.25,14.167,5.917,,,,,,11.042
2016-09-04,,,,3.833,7.0,3.167,,,,,,6.125
2016-09-05,,,,13.783,24.87,11.087,,,,,,6.167
2016-09-06,,,,9.958,22.875,12.917,,,,,,7.667
2016-09-07,,,,10.167,21.125,10.958,,,,,,9.083
2016-09-08,,,,16.042,26.667,10.625,,,,,,6.208
2016-09-09,,,,18.208,32.583,14.375,,,,,,12.25
2016-09-10,,,,10.833,17.917,7.083,,,,,,10.417
2016-09-11,,,,8.333,11.292,2.958,,,,,,19.667
2016-09-12,,,,8.917,12.625,3.708,,,,,,17.333
2016-09-13,,,,21.7,41.75,20.05,,,,,,5.625
2016-09-14,,,,21.391,37.783,16.391,,,,,,7.917
2016-09-15,,,,21.304,39.478,18.174,,,,,,9.261
2016-09-16,,,,20.417,35.75,15.333,,,,,,14.5
2016-09-17,,,,13.917,20.292,6.375,,,,,,17.458
2016-09-18,,,,7.292,12.958,5.667,,,,,,6.833
2016-09-19,,,,12.583,22.917,10.333,,,,,,3.5
2016-09-20,,,,13.667,26.583,12.917,,,,,,2.75
2016-09-21,,,,18.417,31.708,13.292,,,,,,5.542
2016-09-22,,,,17.542,28.542,11.0,,,,,,5.625
2016-09-23,,,,20.826,38.565,17.739,,,,,,5.042
2016-09-24,,,,14.208,26.083,11.875,,,,,,7.5
2016-09-25,,,,11.833,17.667,5.833,,,,,,6.875
2016-09-26,,,,19.875,42.583,22.708,,,,,,9.708
2016-09-27,,,,13.458,28.833,15.375,,,,,,10.25
2016-09-28,,,,16.083,36.208,20.125,,,,,,8.333
2016-09-29,,,,18.609,38.087,19.478,,,,,,6.571
2016-09-30,,,,18.208,34.167,15.958,,,,,,11.0
2016-10-01,,,,18.75,32.708,13.958,,,,,,6.708
2016-10-02,,,,9.783,13.696,3.913,,,,,,17.792
2016-10-03,,,,12.667,26.375,13.708,,,,,,11.0
2016-10-04,,,,14.167,28.417,14.25,,,,,,9.875
2016-10-05,,,,11.917,20.042,8.125,,,,,,12.917
2016-10-06,,,,15.292,32.458,17.167,,,,,,7.333
2016-10-07,,,,16.333,30.667,14.333,,,,,,10.583
2016-10-08,,,,16.75,28.625,11.875,,,,,,7.875
2016-10-09,,,,7.042,11.042,4.0,,,,,,7.25
2016-10-10,,,,9.0,14.792,5.792,,,,,,6.875
2016-10-11,,,,18.565,39.0,20.435,,,,,,9.083
2016-10-12,,,,14.667,26.375,11.708,,,,,,13.208
2016-10-13,,,,16.208,28.958,12.75,,,,,,11.333
2016-10-14,,,,23.348,37.913,14.565,,,,,,14.792
2016-10-15,,,,18.25,30.458,12.208,,,,,,17.417
2016-10-16,,,,8.833,11.208,2.375,,,,,,12.957
2016-10-17,,,,14.25,21.75,7.5,,,,,,6.609
2016-10-18,,,,15.958,36.375,20.417,,,,,,9.625
2016-10-19,,,,21.667,36.833,15.167,,,,,,13.75
2016-10-20,,,,15.87,29.261,13.391,,,,,,17.87
2016-10-21,,,,16.875,32.208,15.333,,,,,,10.875
2016-10-22,,,,26.0,43.958,17.958,,,,,,15.833
2016-10-23,,,,9.667,15.917,6.25,,,,,,9.333
2016-10-24,,,,13.958,26.333,12.375,,,,,,7.083
2016-10-25,,,,25.292,45.542,20.25,,,,,,9.375
2016-10-26,,,,20.625,41.458,20.833,,,,,,10.833
2016-10-27,,,,15.696,28.13,12.435,,,,,,8.0
2016-10-28,,,,26.792,47.583,20.792,,,,,,15.7
2016-10-29,,,,12.304,23.652,11.348,,,,,,10.583
2016-10-30,,,,11.208,16.333,5.125,,,,,,14.333
2016-10-31,,,,26.292,52.875,26.583,,,,,,16.167
2016-11-01,,,,19.708,37.167,17.458,,,,,,9.417
2016-11-02,,,,22.167,36.917,14.75,,,,,,9.542
2016-11-03,,,,17.042,31.542,14.5,,,,,,13.625
2016-11-04,,,,24.5,45.083,20.583,,,,,,21.417
2016-11-05,,,,20.875,33.667,12.792,,,,,,26.833
2016-11-06,,,,13.5,21.125,7.625,,,,,,27.375
2016-11-07,,,,22.391,41.13,18.739,,,,,,20.208
2016-11-08,,,,21.5,53.375,31.875,,,,,,19.5
2016-11-09,,,,13.875,30.417,16.542,,,,,,7.375
2016-11-10,,,,22.565,41.87,19.304,,,,,,9.625
2016-11-11,,,,27.958,57.375,29.417,,,,,,14.083
2016-11-12,,,,20.042,41.208,21.167,,,,,,18.25
2016-11-13,,,,16.042,23.708,7.667,,,,,,23.292
2016-11-14,,,,28.167,56.833,28.667,,,,,,21.292
2016-11-15,,,,18.458,44.0,25.542,,,,,,11.833
2016-11-16,,,,19.391,41.957,22.565,,,,,,10.542
2016-11-17,,,,20.917,47.708,26.792,,,,,,20.125
2016-11-18,,,,28.875,62.792,33.917,,,,,,18.25
2016-11-19,,,,28.542,58.083,29.542,,,,,,15.458
2016-11-20,,,,14.833,36.25,21.417,,,,,,13.125
2016-11-21,,,,26.542,56.208,29.667,,,,,,17.25
2016-11-22,,,,23.25,52.917,29.667,,,,,,14.208
2016-11-23,,,,8.208,16.333,8.125,,,,,,3.375
2016-11-24,,,,19.708,36.542,16.833,,,,,,6.75
2016-11-25,,,,20.591,54.864,34.273,,,,,,11.091
2016-11-26,,,,17.25,44.583,27.333,,,,,,12.042
2016-11-27,,,,20.458,36.958,16.5,,,,,,7.042
2016-11-28,,,,17.875,39.042,21.167,,,,,,15.875
2016-11-29,,,,22.042,52.958,30.917,,,,,,13.0
2016-11-30,,,,30.083,65.792,35.708,,,,,,14.458
2016-12-01,,,,27.167,55.083,27.917,,,,,,18.958
2016-12-02,,,,21.208,45.0,23.792,,,,,,13.125
2016-12-03,,,,22.042,45.417,23.375,,,,,,20.792
2016-12-04,,,,20.478,32.957,12.478,,,,,,22.917
2016-12-05,,,,29.292,67.167,37.875,,,,,,17.208
2016-12-06,,,,21.0,44.542,23.542,,,,,,16.5
2016-12-07,,,,25.875,54.875,29.0,,,,,,13.208
2016-12-08,,,,29.211,64.0,34.789,,,,,,15.083
2016-12-09,,,,31.417,67.667,36.25,,,,,,23.542
2016-12-10,,,,19.875,37.875,18.0,,,,,,13.0
2016-12-11,,,,12.958,22.0,9.042,,,,,,7.625
2016-12-12,,,,27.125,66.417,39.292,,,,,,12.833
2016-12-13,,,,29.174,63.13,33.957,,,,,,10.75
2016-12-14,,,,14.417,30.0,15.583,,,,,,6.167
2016-12-15,,,,22.083,42.042,19.958,,,,,,8.125
2016-12-16,,,,20.958,44.542,23.583,,,,,,7.25
2016-12-17,,,,24.167,41.458,17.292,,,,,,11.417
2016-12-18,,,,22.875,46.625,23.75,,,,,,22.75
2016-12-19,,,,32.417,86.375,53.958,,,,,,28.875
2016-12-20,,,,32.333,117.875,85.542,,,,,,38.042
2016-12-21,,,,27.083,73.125,46.042,,,,,,26.375
2016-12-22,,,,34.636,75.136,40.5,,,,,,19.0
2016-12-23,,,,14.667,27.125,12.458,,,,,,8.125
2016-12-24,,,,18.333,38.792,20.458,,,,,,7.208
2016-12-25,,,,15.792,30.625,14.833,,,,,,7.542
2016-12-26,,,,29.083,64.0,34.917,,,,,,11.833
2016-12-27,,,,21.958,49.833,27.875,,,,,,7.043
2016-12-28,,,,13.167,29.833,16.667,,,,,,5.958
2016-12-29,,,,19.042,38.208,19.167,,,,,,10.917
2016-12-30,,,,15.125,24.542,9.417,,,,,,9.5
2016-12-31,,,,16.652,27.826,11.174,,,,,,12.708
2017-01-01,,,,8.667,14.417,5.75,,,,,,12.292
2017-01-02,,,,10.0,17.542,7.542,,,,,,9.708
2017-01-03,,,,8.917,16.5,7.583,,,,,,11.917
2017-01-04,,,,15.043,28.087,13.043,,,,,,7.167
2017-01-05,,,,22.083,40.75,18.667,,,,,,11.583
2017-01-06,,,,19.292,41.25,21.958,,,,,,12.792
2017-01-07,,,,15.833,25.75,9.917,,,,,,10.667
2017-01-08,,,,20.667,30.25,9.583,,,,,,8.083
2017-01-09,,,,17.292,33.083,15.792,,,,,,15.125
2017-01-10,,,,23.5,39.5,16.0,,,,,,13.958
2017-01-11,,,,21.042,48.0,26.958,,,,,,9.0
2017-01-12,,,,21.875,43.167,21.292,,,,,,9.625
2017-01-13,,,,21.478,46.13,24.652,,,,,,11.292
2017-01-14,,,,17.875,27.333,9.458,,,,,,10.0
2017-01-15,,,,30.833,74.0,43.167,,,,,,14.25
2017-01-16,,,,32.833,92.875,60.042,,,,,,26.875
2017-01-17,,,,29.111,57.611,28.5,,,,,,22.25
2017-01-18,,,,25.739,55.13,29.391,,,,,,16.217
2017-01-19,,,,26.542,52.833,26.292,,,,,,30.125
2017-01-20,,,,19.125,36.542,17.417,,,,,,18.083
2017-01-21,,,,16.417,26.917,10.5,,,,,,19.042
2017-01-22,,,,30.565,56.087,25.522,,,,,,13.708
2017-01-23,,,,22.708,45.875,23.167,,,,,,17.792
2017-01-24,,,,15.0,31.792,16.792,,,,,,6.792
2017-01-25,,,,17.625,41.083,23.458,,,,,,5.87
2017-01-26,,,,14.667,33.333,18.667,,,,,,5.417
2017-01-27,,,,14.625,30.042,15.417,,,,,,9.208
2017-01-28,,,,20.333,30.875,10.542,,,,,,16.708
2017-01-29,,,,21.708,46.625,24.917,,,,,,22.25
2017-01-30,,,,20.625,38.292,17.667,,,,,,14.667
2017-01-31,,,,32.652,65.957,33.304,,,,,,17.667
2017-02-01,,,,37.043,73.043,36.0,,,,,,22.667
2017-02-02,,,,28.5,59.75,31.25,,,,,,18.25
2017-02-03,,,,17.875,40.042,22.167,,,,,,13.917
2017-02-04,,,,12.5,19.167,6.667,,,,,,11.792
2017-02-05,,,,15.458,32.958,17.5,,,,,,10.958
2017-02-06,,,,19.167,37.333,18.167,,,,,,11.125
2017-02-07,,,,24.458,49.0,24.542,,,,,,12.333
2017-02-08,,,,23.958,51.042,27.083,,,,,,13.583
2017-02-09,,,,28.391,55.565,27.174,,,,,,22.833
2017-02-10,,,,29.667,43.5,13.833,,,,,,31.208
2017-02-11,,,,14.042,20.917,6.875,,,,,,15.292
2017-02-12,,,,14.75,24.667,9.917,,,,,,15.5
2017-02-13,,,,21.833,42.125,20.292,,,,,,13.667
2017-02-14,,,,32.75,64.125,31.375,,,,,,16.75
2017-02-15,,,,31.333,80.208,48.875,,,,,,24.917
2017-02-16,,,,33.217,64.087,30.87,,,,,,20.167
2017-02-17,,,,19.042,32.958,13.917,,,,,,17.833
2017-02-18,,,,10.304,18.043,7.739,,,,,,7.875
2017-02-19,,,,27.042,48.875,21.833,,,,,,13.708
2017-02-20,,,,22.958,42.583,19.625,,,,,,22.708
2017-02-21,,,,23.75,41.458,17.708,,,,,,16.125
2017-02-22,,,,23.25,44.708,21.458,,,,,,12.364
2017-02-23,,,,23.042,42.542,19.5,,,,,,16.917
2017-02-24,,,,22.083,34.25,12.167,,,,,,32.083
2017-02-25,,,,13.167,17.25,4.083,,,,,,24.625
2017-02-26,,,,18.0,28.042,10.042,,,,,,24.5
2017-02-27,,,,27.565,43.522,15.957,,,,,,17.667
2017-02-28,,,,22.304,38.609,16.304,,,,,,26.917
2017-03-01,,,,12.875,20.25,7.375,,,,,,14.417
2017-03-02,,,,12.542,23.708,11.167,,,,,,17.333
2017-03-03,,,,20.333,29.0,8.667,,,,,,18.625
2017-03-04,,,,15.25,20.167,4.917,,,,,,18.583
2017-03-05,,,,24.917,44.208,19.292,,,,,,11.208
2017-03-06,,,,9.333,19.042,9.708,,,,,,8.25
2017-03-07,,,,14.792,23.208,8.417,,,,,,13.792
2017-03-08,,,,15.957,22.043,6.087,,,,,,4.125
2017-03-09,,,,12.208,24.292,12.083,,,,,,5.25
2017-03-10,,,,10.042,19.25,9.208,,,,,,9.458
2017-03-11,,,,10.958,15.125,4.167,,,,,,16.0
2017-03-12,,,,25.167,39.208,14.042,,,,,,23.083
2017-03-13,,,,25.792,39.042,13.25,,,,,,21.792
2017-03-14,,,,26.87,40.87,14.0,,,,,,24.13
2017-03-15,,,,23.333,35.958,12.625,,,,,,22.875
2017-03-16,,,,12.917,20.75,7.833,,,,,,6.708
2017-03-17,,,,13.304,21.0,7.696,,,,,,9.875
2017-03-18,,,,13.833,17.25,3.417,,,,,,10.708
2017-03-19,,,,26.042,42.125,16.083,,,,,,13.583
2017-03-20,,,,9.417,17.833,8.417,,,,,,5.083
2017-03-21,,,,6.917,10.792,3.875,,,,,,3.625
2017-03-22,,,,14.167,26.875,12.708,,,,,,3.417
2017-03-23,,,,17.667,34.875,17.208,,,,,,8.25
2017-03-24,,,,19.917,29.042,9.125,,,,,,11.5
2017-03-25,,,,22.125,27.417,5.292,,,,,,35.875
2017-03-26,,,,30.304,39.174,8.87,,,,,,42.333
2017-03-27,,,,28.083,37.333,9.25,,,,,,32.958
2017-03-28,,,,29.083,37.583,8.5,,,,,,33.625
2017-03-29,,,,24.609,36.261,11.652,,,,,,33.435
2017-03-30,,,,12.167,21.917,9.75,,,,,,14.792
2017-03-31,,,,17.625,23.958,6.333,,,,,,16.958
2017-04-01,,,,13.208,20.833,7.625,,,,,,9.833
2017-04-02,,,,8.5,12.625,4.125,,,,,,12.125
2017-04-03,,,,21.333,36.0,14.667,,,,,,21.125
2017-04-04,,,,22.75,32.625,9.875,,,,,,23.292
2017-04-05,,,,28.792,39.458,10.667,,,,,,25.875
2017-04-06,,,,32.458,54.875,22.417,,,,,,19.958
2017-04-07,,,,29.708,50.0,20.292,,,,,,10.417
2017-04-08,,,,24.083,40.25,16.167,,,,,,10.75
2017-04-09,,,,9.0,13.435,4.435,,,,,,12.375
2017-04-10,,,,12.083,18.833,6.75,,,,,,13.292
2017-04-11,,,,21.208,30.708,9.5,,,,,,6.708
2017-04-12,,,,19.542,33.375,13.833,,,,,,11.375
2017-04-13,,,,26.13,38.783,12.652,,,,,,18.913
2017-04-14,,,,25.042,36.583,11.542,,,,,,23.833
2017-04-15,,,,23.167,29.083,5.917,,,,,,20.208
2017-04-16,,,,17.25,25.458,8.208,,,,,,17.542
2017-04-17,,,,20.333,35.0,14.667,,,,,,16.583
2017-04-18,,,,23.043,36.304,13.261,,,,,,8.833
2017-04-19,,,,21.042,39.875,18.833,,,,,,15.458
2017-04-20,,,,25.667,36.125,10.458,,,,,,17.542
2017-04-21,,,,26.875,41.833,14.958,,,,,,21.0
2017-04-22,,,,11.667,19.5,7.833,,,,,,14.208
2017-04-23,,,,9.25,12.917,3.667,,,,,,9.333
2017-04-24,,,,15.0,22.958,7.958,,,,,,11.333
2017-04-25,,,,18.125,25.625,7.5,,,,,,10.75
2017-04-26,,,,25.292,39.875,14.583,,,,,,10.042
2017-04-27,,,,19.864,31.818,11.955,,,,,,10.565
2017-04-28,,,,23.125,32.875,9.75,,,,,,15.458
2017-04-29,,,,18.458,25.0,6.542,,,,,,18.167
2017-04-30,,,,13.958,16.708,2.75,,,,,,20.125
2017-05-01,,,,21.667,32.0,10.333,,,,,,22.833
2017-05-02,,,,17.667,26.5,8.833,,,,,,11.292
2017-05-03,,,,11.5,13.667,2.167,,,,,,12.125
2017-05-04,,,,8.083,10.0,1.917,,,,,,9.0
2017-05-05,,,,11.333,14.375,3.042,,,,,,9.042
