date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2015-09-25,27.0835,68.1455,41.0625,0.0,14.479,,99.0,98.417,93.0,226.0,207.708,188.0
2015-09-26,20.9165,40.479,19.5625,0.042,15.770499999999998,,99.0,85.708,58.0,285.0,242.667,210.0
2015-09-27,12.0625,18.75,6.6875,0.0,19.042,,99.0,80.917,57.0,293.0,245.083,218.0
2015-09-28,21.587,48.5435,26.956500000000002,0.087,17.396,,95.0,68.583,43.0,297.0,240.25,194.0
2015-09-29,24.75,49.354,24.604,0.0,14.8335,,77.0,51.333,30.0,294.0,235.375,193.0
2015-09-30,29.1665,55.521,26.354,0.25,15.520499999999998,,75.0,47.958,33.0,259.0,214.167,176.0
2015-10-01,31.521,72.646,41.125,0.0,26.167,,99.0,91.957,77.0,207.0,182.375,165.0
2015-10-02,24.3415,46.35,22.0085,0.0,12.795,,99.0,64.792,39.0,259.0,218.208,163.0
2015-10-03,20.561,41.569,21.008,0.043,16.789,,88.0,64.333,41.0,264.0,201.0,140.0
2015-10-04,14.4165,21.3545,6.9375,0.167,18.1455,,80.0,57.458,31.0,276.0,205.333,157.0
2015-10-05,28.775,58.8975,30.1225,0.458,13.5,,74.0,58.333,43.0,233.0,191.5,147.0
2015-10-06,24.333,57.9375,33.604,0.125,19.646,,83.0,63.5,38.0,255.0,203.708,169.0
2015-10-07,22.833,49.604,26.771,0.083,11.104,,74.0,48.292,23.0,265.0,202.792,153.0
2015-10-08,22.479,42.125,19.6455,0.0,15.8125,,63.0,46.958,29.0,244.0,196.208,151.0
2015-10-09,37.167,67.1455,29.9795,0.208,40.792,,78.0,59.042,44.0,246.0,200.333,151.0
2015-10-10,27.0825,46.225,19.142,0.609,53.479,,94.0,71.375,55.0,222.0,188.333,152.0
2015-10-11,14.895499999999998,20.1665,5.271,0.042,26.8125,,99.0,89.792,69.0,214.0,190.083,156.0
2015-10-12,17.779,28.32,10.541,0.042,19.2705,,94.0,69.583,45.0,226.0,177.333,127.0
2015-10-13,19.0835,46.428,27.345,0.227,13.858,,91.0,63.0,37.0,224.0,180.708,138.0
2015-10-14,29.3125,60.729,31.4165,0.292,11.3335,,74.0,52.208,27.0,243.0,189.792,140.0
2015-10-15,35.0835,71.3125,36.229,0.917,21.625,,77.0,55.833,37.0,239.0,182.667,119.0
2015-10-16,33.854,73.1665,39.3125,1.5,28.4585,,84.0,61.417,35.0,264.0,197.917,137.0
2015-10-17,23.518,42.1905,18.673000000000002,1.25,20.701999999999998,,77.0,58.875,34.0,284.0,215.375,161.0
2015-10-18,15.021,23.0,7.9795,0.917,23.146,,85.0,64.0,40.0,285.0,215.292,163.0
2015-10-19,27.326,54.652,27.326,0.913,25.7705,,85.0,64.083,39.0,269.0,206.292,148.0
2015-10-20,31.896,60.021,28.125,0.5,38.7915,,89.0,67.125,41.0,264.0,210.125,165.0
2015-10-21,34.4165,58.021,23.604,1.167,48.25,,83.0,64.958,43.0,262.0,207.792,165.0
2015-10-22,29.583,57.208,27.625,0.333,41.583,,87.0,66.292,42.0,259.0,202.958,160.0
2015-10-23,30.951999999999998,65.1115,34.1595,0.348,33.2915,,84.0,67.833,44.0,254.0,202.5,158.0
2015-10-24,23.396,36.646,13.25,0.75,44.917,,88.0,64.958,41.0,260.0,211.5,170.0
2015-10-25,7.75,12.145499999999998,4.396,0.0,11.1665,,57.0,37.875,24.0,199.0,165.0,124.0
2015-10-26,31.869500000000002,59.326,27.4565,0.478,17.4165,,73.0,48.292,28.0,216.0,158.875,95.0
2015-10-27,25.375,45.4165,20.0415,0.167,19.1875,,99.0,66.708,42.0,246.0,191.958,133.0
2015-10-28,21.5625,45.417,23.8545,0.0,17.771,,99.0,68.417,43.0,229.0,185.5,147.0
2015-10-29,28.0205,55.896,27.875,0.25,14.396,,67.0,54.958,38.0,212.0,170.958,138.0
2015-10-30,27.604,57.792,30.1875,0.875,22.7085,,80.0,62.5,42.0,206.0,161.0,127.0
2015-10-31,19.104,34.575,15.471,0.0,10.325,,76.0,55.708,34.0,177.0,138.083,107.0
2015-11-01,18.3125,25.396,7.0835,0.542,18.396,,74.0,54.458,35.0,187.0,136.333,75.0
2015-11-02,29.9655,66.154,36.189,0.333,19.481,,95.0,86.875,71.0,148.0,134.708,119.0
2015-11-03,20.479,47.8125,27.3335,0.083,9.9165,,98.0,67.125,38.0,211.0,158.917,114.0
2015-11-04,31.396,66.4585,35.0625,1.083,19.708,,85.0,63.875,43.0,229.0,167.042,119.0
2015-11-05,31.6045,74.271,42.6665,0.792,27.25,,89.0,69.333,41.0,236.0,170.875,113.0
2015-11-06,32.958,70.5,37.5415,1.125,35.3125,,88.0,69.458,45.0,249.0,186.292,124.0
2015-11-07,33.5625,57.3955,23.8335,1.208,53.5835,,88.0,72.292,50.0,217.0,185.542,156.0
2015-11-08,17.292,27.625,10.3335,0.042,25.646,,99.0,95.583,76.0,175.0,158.833,153.0
2015-11-09,30.391,89.10900000000001,58.7175,0.261,22.396,,99.0,97.583,91.0,205.0,182.917,160.0
2015-11-10,26.314500000000002,56.5325,30.218,0.174,9.833,,99.0,73.625,50.0,227.0,185.292,139.0
2015-11-11,29.2915,68.3335,39.0415,0.125,9.4165,,82.0,58.042,38.0,206.0,154.542,111.0
2015-11-12,31.5,72.229,40.729,0.5,17.646,,83.0,64.042,42.0,204.0,151.708,108.0
2015-11-13,31.468,71.4205,39.952,0.957,34.2915,,91.0,73.833,58.0,178.0,146.875,115.0
2015-11-14,21.2085,50.5415,29.3335,0.0,18.5,,99.0,94.917,81.0,177.0,154.625,137.0
2015-11-15,12.007,17.9515,5.9445,0.0,7.221,,99.0,80.917,52.0,226.0,178.042,154.0
2015-11-16,35.6305,92.61500000000001,56.9845,0.87,16.0835,,90.0,72.125,53.0,218.0,169.667,116.0
2015-11-17,29.8125,81.5625,51.75,0.75,34.104,,99.0,85.958,66.0,213.0,180.333,159.0
2015-11-18,25.0415,71.833,46.7915,0.125,22.917,,99.0,97.625,90.0,189.0,172.042,161.0
2015-11-19,24.6875,55.6455,30.9585,0.125,8.0205,,99.0,76.375,56.0,186.0,157.417,139.0
2015-11-20,28.146,80.354,52.2085,0.458,15.25,,93.0,81.167,61.0,192.0,154.208,130.0
2015-11-21,23.083,50.354,27.271,0.333,15.520499999999998,,88.0,66.667,41.0,203.0,155.333,115.0
2015-11-22,17.8125,33.0,15.1875,1.208,27.3125,,88.0,74.875,56.0,190.0,153.458,118.0
2015-11-23,25.413,56.913000000000004,31.5,0.565,41.3125,,93.0,78.542,64.0,189.0,162.875,131.0
2015-11-24,18.625,51.4165,32.792,0.333,20.5835,,93.0,66.542,47.0,217.0,161.042,111.0
2015-11-25,29.2915,69.9795,40.6875,0.333,12.4375,,99.0,74.5,53.0,126.0,103.667,93.0
2015-11-26,28.4585,69.875,41.4165,0.083,9.7085,,99.0,86.708,66.0,154.0,110.792,80.0
2015-11-27,26.667,56.5625,29.896,0.125,8.875,,82.0,63.083,39.0,102.0,79.417,61.0
2015-11-28,23.521,56.3335,32.8125,0.208,10.771,,90.0,72.25,53.0,128.0,90.917,54.0
2015-11-29,17.0125,27.7375,10.725,0.667,16.079,,89.0,73.0,52.0,135.0,95.0,51.0
2015-11-30,28.5215,83.8915,55.3695,1.522,28.5625,,88.0,66.708,42.0,159.0,108.208,55.0
2015-12-01,27.729,72.354,44.625,0.625,17.75,,80.0,58.667,36.0,167.0,115.458,74.0
2015-12-02,35.5835,90.9165,55.333,1.75,34.875,,79.0,65.333,46.0,176.0,117.458,61.0
2015-12-03,27.646,65.583,37.9375,0.208,21.604,,99.0,75.542,52.0,170.0,123.25,87.0
2015-12-04,19.112000000000002,39.71,20.598499999999998,0.348,11.5585,,59.0,50.667,41.0,116.0,92.292,75.0
2015-12-05,23.1665,42.4165,19.25,0.125,12.4165,,77.0,58.5,43.0,133.0,98.0,63.0
2015-12-06,15.896,26.375,10.479500000000002,0.125,13.4795,,83.0,59.667,37.0,127.0,98.75,69.0
2015-12-07,27.674,72.1955,44.521499999999996,0.913,10.521,,72.0,50.375,25.0,155.0,102.375,62.0
2015-12-08,30.25,80.708,50.458,0.458,11.021,,75.0,52.167,26.0,165.0,101.292,49.0
2015-12-09,35.0625,89.521,54.458,1.375,25.396,,77.0,57.833,30.0,153.0,94.5,39.0
2015-12-10,34.0835,90.0835,56.0,1.625,40.25,,99.0,72.958,53.0,160.0,121.667,76.0
2015-12-11,13.396,27.875,14.479500000000002,0.0,10.0835,,99.0,77.417,54.0,223.0,176.833,132.0
2015-12-12,26.107,47.4045,21.2975,0.667,17.259,,86.0,58.708,48.0,172.0,134.542,105.0
2015-12-13,16.75,26.7295,9.979,0.417,17.979,,95.0,74.667,52.0,178.0,138.833,114.0
2015-12-14,30.1475,84.65,54.503,1.227,24.2085,,89.0,72.958,54.0,156.0,125.042,89.0
2015-12-15,30.604,78.375,47.7705,2.167,36.458,,99.0,79.125,52.0,189.0,143.125,118.0
2015-12-16,30.1455,82.0,51.854,0.208,26.271,,99.0,78.542,51.0,155.0,123.208,88.0
2015-12-17,23.7915,53.9375,30.146,0.222,4.875,,77.0,67.042,43.0,110.0,76.25,47.0
2015-12-18,29.0,68.4585,39.458,0.0,7.125,,75.0,56.75,38.0,109.0,67.708,32.0
2015-12-19,22.8125,52.667,29.854,0.125,13.5205,,77.0,55.542,35.0,113.0,69.5,30.0
2015-12-20,22.9375,38.6875,15.75,0.208,15.957999999999998,,73.0,56.75,36.0,129.0,75.5,16.0
2015-12-21,32.2825,92.9785,60.696,1.174,25.375,,99.0,92.5,73.0,99.0,87.333,69.0
2015-12-22,31.1245,82.794,51.670500000000004,0.826,14.5625,,99.0,66.875,38.0,147.0,99.208,62.0
2015-12-23,28.0625,75.25,47.1875,2.375,32.104,,99.0,81.0,66.0,103.0,84.375,63.0
2015-12-24,29.5625,74.875,45.3125,0.792,17.25,,99.0,82.417,59.0,177.0,128.083,95.0
2015-12-25,28.9375,68.3125,39.375,1.0,13.0625,,90.0,68.0,37.0,142.0,107.375,67.0
2015-12-26,24.548000000000002,51.8575,27.3095,1.375,17.272,,82.0,60.375,41.0,124.0,90.458,50.0
2015-12-27,12.625,19.9585,7.3335,0.583,10.0835,,75.0,55.375,38.0,105.0,79.083,37.0
2015-12-28,23.891,54.1305,30.2395,0.565,7.396,,72.0,59.125,40.0,93.0,62.083,23.0
2015-12-29,19.083,36.4165,17.3335,0.25,5.8125,,86.0,65.333,37.0,101.0,62.708,32.0
2015-12-30,20.4375,39.396,18.958,0.667,8.5415,,83.0,66.875,48.0,109.0,57.542,13.0
2015-12-31,13.2085,22.0835,8.875,1.375,13.354,,86.0,69.792,43.0,117.0,61.167,16.0
2016-01-01,11.833,12.625,0.792,0.417,17.042,,,,,,,
2016-01-02,12.826,13.739,0.913,0.652,16.583,,,,,,,
2016-01-03,13.542,14.625,1.083,0.583,21.792,,,,,,,
2016-01-04,13.042,14.583,1.542,0.458,20.167,,,,,,,
2016-01-05,13.818,16.045,2.227,0.0,9.043,,,,,,,
2016-01-06,18.833,22.208,3.375,0.208,4.375,,,,,,,
2016-01-07,25.167,35.25,10.083,0.417,14.583,,,,,,,
2016-01-08,16.792,19.458,2.667,0.542,16.875,,,,,,,
2016-01-09,15.478,18.87,3.391,0.043,5.0,,,,,,,
2016-01-10,21.208,43.083,21.875,0.125,12.5,,,,,,,
2016-01-11,20.208,22.917,2.708,0.167,5.167,,,,,,,
2016-01-12,17.25,21.083,3.833,0.042,6.5,,,,,,,
2016-01-13,18.292,22.833,4.542,0.042,12.125,,,,,,,
2016-01-14,9.333,10.083,0.75,0.0,5.25,,,,,,,
2016-01-15,9.208,9.458,0.25,0.0,1.75,,,,,,,
2016-01-16,20.87,25.609,4.739,0.043,5.167,,,,,,,
2016-01-17,23.417,44.417,21.0,0.375,17.417,,,,,,,
2016-01-18,27.0,41.333,14.333,0.667,8.958,,,,,,,
2016-01-19,21.917,30.0,8.083,1.083,13.167,,,,,,,
2016-01-20,30.708,40.708,10.0,0.833,24.0,,,,,,,
2016-01-21,13.167,13.833,0.667,0.5,14.25,,,,,,,
2016-01-22,14.208,16.542,2.333,0.333,16.417,,,,,,,
2016-01-23,14.818,16.455,1.636,0.227,5.667,,,,,,,
2016-01-24,24.375,39.792,15.417,0.292,6.625,,,,,,,
2016-01-25,24.917,40.958,16.042,0.333,7.208,,,,,,,
2016-01-26,28.625,41.333,12.708,0.458,10.25,,,,,,,
2016-01-27,35.417,58.167,22.75,0.917,21.125,,,,,,,
2016-01-28,22.625,38.417,15.792,0.5,18.167,,,,,,,
2016-01-29,15.125,16.917,1.792,1.583,20.875,,,,,,,
2016-01-30,18.609,27.696,9.087,0.174,16.583,,,,,,,
2016-01-31,12.833,14.542,1.708,0.042,5.417,,,,,,,
2016-02-01,23.75,38.75,15.0,0.417,9.625,,,,,,,
2016-02-02,11.667,12.958,1.292,0.0,5.333,,,,,,,
2016-02-03,19.304,26.261,6.957,0.0,5.0,,,,,,,
2016-02-04,17.542,19.875,2.333,0.167,9.292,,,,,,,
2016-02-05,15.333,16.167,0.833,0.625,14.042,,,,,,,
2016-02-06,11.0,12.174,1.174,0.565,10.5,,,,,,,
2016-02-07,10.75,11.917,1.167,0.0,7.375,,,,,,,
2016-02-08,17.583,24.958,7.375,0.042,5.167,,,,,,,
2016-02-09,22.833,25.292,2.458,0.417,13.542,,,,,,,
2016-02-10,12.227,13.591,1.364,0.227,7.25,,,,,,,
2016-02-11,9.0,9.667,0.667,0.083,4.833,,,,,,,
2016-02-12,8.792,9.5,0.708,0.0,3.375,,,,,,,
2016-02-13,20.043,26.87,6.826,0.391,7.667,,,,,,,
2016-02-14,22.542,30.25,7.708,0.375,6.833,,,,,,,
2016-02-15,22.083,27.708,5.625,0.417,8.833,,,,,,,
2016-02-16,35.125,55.792,20.667,1.333,21.167,,,,,,,
2016-02-17,31.917,47.208,15.292,1.208,39.708,,,,,,,
2016-02-18,15.708,19.542,3.833,0.333,7.958,,,,,,,
2016-02-19,9.958,10.375,0.417,0.0,2.708,,,,,,,
2016-02-20,24.043,31.261,7.217,0.696,10.792,,,,,,,
2016-02-21,9.875,11.042,1.167,0.0,6.083,,,,,,,
2016-02-22,20.0,21.875,1.875,1.042,10.417,,,,,,,
2016-02-23,20.083,26.125,6.042,0.083,10.833,,,,,,,
2016-02-24,10.125,10.875,0.75,0.0,5.917,,,,,,,
2016-02-25,17.625,19.667,2.042,0.5,7.083,,,,,,,
2016-02-26,11.417,12.417,1.0,0.375,9.417,,,,,,,
2016-02-27,13.739,14.826,1.087,0.391,6.667,,,,,,,
2016-02-28,20.833,27.0,6.167,0.583,10.167,,,,,,,
2016-02-29,,,,,,,,,,,,
2016-03-01,23.542,29.0,5.458,0.958,18.542,,,,,,,
2016-03-02,19.125,22.875,3.75,0.458,17.792,,,,,,,
2016-03-03,15.75,16.708,0.958,0.042,6.167,,,,,,,
2016-03-04,22.25,27.333,5.083,0.667,10.917,,,,,,,
2016-03-05,14.625,15.0,0.375,1.958,22.75,,,,,,,
2016-03-06,22.0,26.391,4.391,1.478,21.792,,,,,,,
2016-03-07,13.174,13.913,0.739,0.609,4.739,,,,,,,
2016-03-08,13.958,14.917,0.958,0.0,5.833,,,,,,,
2016-03-09,25.25,35.542,10.292,0.458,13.5,,,,,,,
2016-03-10,20.5,26.0,5.5,0.125,11.167,,,,,,,
2016-03-11,14.5,17.375,2.875,0.0,10.292,,,,,,,
2016-03-12,13.208,13.625,0.417,1.5,16.0,,,,,,,
2016-03-13,21.087,23.565,2.478,1.043,21.625,,,,,,,
2016-03-14,13.208,13.958,0.75,0.042,18.042,,,,,,,
2016-03-15,11.375,12.042,0.667,0.0,3.917,,,,,,,
2016-03-16,14.875,15.875,1.0,0.0,4.292,,,,,,,
2016-03-17,16.333,20.667,4.333,0.083,5.0,,,,,,,
2016-03-18,15.208,16.75,1.542,0.5,15.083,,,,,,,
2016-03-19,13.333,13.583,0.25,1.708,34.208,,,,,,,
2016-03-20,10.957,11.304,0.348,1.087,33.167,,,,,,,
2016-03-21,13.609,14.043,0.435,0.043,12.292,,,,,,,
2016-03-22,14.333,15.458,1.125,0.0,14.875,,,,,,,
2016-03-23,19.583,22.125,2.542,0.792,15.375,,,,,,,
2016-03-24,12.375,13.0,0.625,0.125,11.0,,,,,,,
2016-03-25,14.542,15.083,0.542,0.958,12.458,,,,,,,
2016-03-26,8.833,8.833,0.0,0.25,15.75,,,,,,,
2016-03-27,11.522,13.043,1.522,0.0,6.375,,,,,,,
2016-03-28,17.125,19.375,2.25,0.333,13.333,,,,,,,
2016-03-29,19.458,21.25,1.792,1.0,29.8,,,,,,,
2016-03-30,17.958,19.25,1.292,1.458,29.542,,,,,,,
2016-03-31,17.542,18.208,0.667,0.333,20.083,,,,,,,
2016-04-01,32.75,36.167,3.417,1.792,47.75,,,,,,,
2016-04-02,19.417,24.625,5.208,2.25,45.708,,,,,,,
2016-04-03,7.708,8.292,0.583,1.292,26.958,,,,,,,
2016-04-04,15.727,17.727,2.0,0.619,13.591,,,,,,,
2016-04-05,16.667,18.0,1.333,1.083,7.25,,,,,,,
2016-04-06,20.583,24.792,4.208,2.792,20.5,,,,,,,
2016-04-07,29.083,31.417,2.333,0.792,23.25,,,,,,,
2016-04-08,16.542,17.708,1.167,0.958,14.167,,,,,,,
2016-04-09,15.375,16.792,1.417,1.917,25.958,,,,,,,
2016-04-10,10.208,10.417,0.208,2.375,36.542,,,,,,,
2016-04-11,9.435,9.87,0.435,0.739,23.0,,,,,,,
2016-04-12,15.208,17.083,1.875,1.0,21.333,,,,,,,
2016-04-13,14.167,15.792,1.625,0.833,27.25,,,,,,,
2016-04-14,15.333,17.458,2.125,1.042,11.958,,,,,,,
2016-04-15,11.304,11.957,0.652,0.87,12.208,,,,,,,
2016-04-16,13.083,14.5,1.417,1.75,17.917,,,,,,,
2016-04-17,4.5,4.625,0.125,1.042,20.375,,,,,,,
2016-04-18,12.348,13.217,0.87,1.0,17.542,,,,,,,
2016-04-19,11.667,13.75,2.083,1.208,19.833,,,,,,,
2016-04-20,14.417,15.792,1.375,0.958,19.625,,,,,,,
2016-04-21,14.667,15.208,0.542,0.417,21.292,,,,,,,
2016-04-22,15.833,17.292,1.458,0.708,5.042,,,,,,,
2016-04-23,16.583,22.542,5.958,1.5,23.333,,,,,,,
2016-04-24,5.917,6.0,0.083,1.042,44.542,,,,,,,
2016-04-25,14.2,15.1,0.9,1.632,43.917,,,,,,,
2016-04-26,14.417,15.792,1.375,1.667,35.208,,,,,,,
2016-04-27,16.75,18.458,1.708,0.083,26.333,,,,,,,
2016-04-28,13.708,14.5,0.792,0.042,7.75,,,,,,,
2016-04-29,5.167,5.208,0.042,0.0,10.042,,,,,,,
2016-04-30,12.5,13.083,0.583,0.458,15.792,,,,,,,
2016-05-01,11.125,11.458,0.333,1.25,25.917,,,,,,,
2016-05-02,11.364,12.0,0.636,3.227,34.045,,,,,,,
2016-05-03,4.083,4.125,0.042,0.833,26.208,,,,,,,
2016-05-04,3.417,3.458,0.042,1.25,13.25,,,,,,,
2016-05-05,5.958,6.0,0.042,1.417,13.375,,,,,,,
2016-05-06,19.875,21.583,1.708,1.333,17.917,,,,,,,
2016-05-07,9.292,9.75,0.458,0.708,24.083,,,,,,,
2016-05-08,4.958,5.083,0.125,1.167,49.208,,,,,,,
2016-05-09,14.87,15.826,0.957,0.348,32.917,,,,,,,
2016-05-10,24.708,27.083,2.375,0.5,21.167,,,,,,,
2016-05-11,16.0,19.958,3.958,0.542,15.833,,,,,,,
2016-05-12,12.208,13.0,0.792,1.208,6.583,,,,,,,
2016-05-13,19.609,23.435,3.826,1.957,26.364,,,,,,,
2016-05-14,12.167,12.917,0.75,1.833,,,,,,,,
2016-05-15,6.25,6.542,0.292,2.125,,,,,,,,
2016-05-16,6.957,7.043,0.087,0.783,12.636,,,,,,,
2016-05-17,11.875,12.333,0.458,0.667,6.125,,,,,,,
2016-05-18,16.25,17.833,1.583,1.375,12.958,,,,,,,
2016-05-19,15.625,16.708,1.083,2.375,22.625,,,,,,,
2016-05-20,18.5,19.25,0.75,2.292,27.0,,,,,,,
2016-05-21,14.0,15.375,1.375,2.25,24.667,,,,,,,
2016-05-22,8.042,8.125,0.083,1.333,26.208,,,,,,,
2016-05-23,13.143,13.5,0.357,1.435,27.25,,,,,,,
2016-05-24,14.542,15.375,0.833,1.333,31.083,,,,,,,
2016-05-25,7.583,8.083,0.5,0.833,26.667,,,,,,,
2016-05-26,9.458,10.75,1.292,0.542,24.583,,,,,,,
2016-05-27,9.333,10.458,1.125,0.625,17.917,,,,,,,
2016-05-28,11.0,11.792,0.792,1.375,27.833,,,,,,,
2016-05-29,7.917,8.625,0.708,1.0,34.167,,,,,,,
2016-05-30,10.522,10.913,0.391,0.957,12.958,,,,,,,
2016-05-31,9.292,9.5,0.208,1.333,18.625,,,,,,,
2016-06-01,8.042,8.375,0.333,0.958,16.292,,,,,,,
2016-06-02,7.667,8.042,0.375,0.458,7.75,,,,,,,
2016-06-03,12.696,13.348,0.652,2.043,13.652,,,,,,,
2016-06-04,8.625,8.875,0.25,1.125,11.375,,,,,,,
2016-06-05,6.5,6.5,0.0,0.708,10.875,,,,,,,
2016-06-06,11.913,14.739,2.826,1.435,17.25,,,,,,,
2016-06-07,14.375,15.083,0.708,0.875,20.625,,,,,,,
2016-06-08,10.958,11.708,0.75,1.75,23.042,,,,,,,
2016-06-09,13.167,14.375,1.208,1.542,20.125,,,,,,,
2016-06-10,10.333,11.917,1.583,1.167,11.75,,,,,,,
2016-06-11,9.625,10.292,0.667,1.292,13.583,,,,,,,
2016-06-12,5.167,5.583,0.417,0.792,12.958,,,,,,,
2016-06-13,10.913,11.913,1.0,0.609,8.708,,,,,,,
2016-06-14,10.792,11.625,0.833,1.042,10.083,,,,,,,
2016-06-15,7.833,8.208,0.375,0.917,12.792,,,,,,,
2016-06-16,12.5,13.917,1.417,0.125,10.167,,,,,,,
2016-06-17,12.958,13.958,1.0,0.917,15.792,,,,,,,
2016-06-18,9.958,10.458,0.5,1.25,20.25,,,,,,,
2016-06-19,9.708,9.917,0.208,1.542,30.292,,,,,,,
2016-06-20,12.364,13.091,0.727,1.227,23.667,,,,,,,
2016-06-21,14.208,14.833,0.625,0.917,22.292,,,,,,,
2016-06-22,15.375,17.042,1.667,1.417,32.5,,,,,,,
2016-06-23,10.667,11.75,1.083,0.583,15.125,,,,,,,
2016-06-24,16.708,18.917,2.208,1.25,21.208,,,,,,,
2016-06-25,12.292,12.792,0.5,0.625,17.75,,,,,,,
2016-06-26,7.958,8.167,0.208,0.583,19.625,,,,,,,
2016-06-27,9.652,12.304,2.652,2.174,18.875,,,,,,,
2016-06-28,11.833,12.542,0.708,0.75,11.667,,,,,,,
2016-06-29,18.25,21.0,2.75,0.833,26.458,,,,,,,
2016-06-30,16.917,18.417,1.5,0.875,33.208,,,,,,,
2016-07-01,12.957,16.87,3.913,1.435,28.957,,,,,,,
2016-07-02,13.208,14.958,1.75,2.417,35.542,,,,,,,
2016-07-03,6.917,8.042,1.125,1.042,22.292,,,,,,,
2016-07-04,9.565,11.261,1.696,0.826,19.792,,,,,,,
2016-07-05,8.667,11.667,3.0,1.25,22.542,,,,,,,
2016-07-06,9.417,10.167,0.75,0.542,27.208,,,,,,,
2016-07-07,9.417,11.75,2.333,0.583,25.042,,,,,,,
2016-07-08,17.333,22.625,5.292,2.042,42.75,,,,,,,
2016-07-09,9.625,11.0,1.375,0.208,12.958,,,,,,,
2016-07-10,7.75,9.583,1.833,0.708,11.917,,,,,,,
2016-07-11,10.522,13.435,2.913,1.304,22.625,,,,,,,
2016-07-12,16.792,20.0,3.208,1.375,34.042,,,,,,,
2016-07-13,21.875,25.75,3.875,1.083,36.875,,,,,,,
2016-07-14,10.909,12.773,1.864,0.739,22.875,,,,,,,
2016-07-15,8.739,9.826,1.087,1.042,8.375,,,,,,,
2016-07-16,8.417,9.5,1.083,1.042,16.375,,,,,,,
2016-07-17,5.708,6.0,0.292,0.792,31.125,,,,,,,
2016-07-18,6.792,7.375,0.583,0.652,17.375,,,,,,,
2016-07-19,11.458,12.5,1.042,0.958,18.5,,,,,,,
2016-07-20,10.667,11.042,0.375,1.125,23.625,,,,,,,
2016-07-21,10.667,11.833,1.167,1.417,27.417,,,,,,,
2016-07-22,12.304,13.913,1.609,1.5,19.25,,,,,,,
2016-07-23,8.75,9.958,1.208,1.5,19.042,,,,,,,
2016-07-24,5.833,6.0,0.167,1.333,25.75,,,,,,,
2016-07-25,9.125,9.458,0.333,2.304,28.333,,,,,,,
2016-07-26,14.208,15.792,1.583,0.5,22.083,,,,,,,
2016-07-27,18.333,22.458,4.125,1.792,30.708,,,,,,,
2016-07-28,10.167,11.458,1.292,0.583,16.583,,,,,,,
2016-07-29,9.826,13.217,3.391,1.208,16.25,,,,,,,
2016-07-30,8.333,9.542,1.208,1.375,14.708,,,,,,,
2016-07-31,7.333,8.0,0.667,1.25,22.667,,,,,,,
2016-08-01,9.958,11.458,1.5,1.391,28.917,,,,,,,
2016-08-02,11.739,13.478,1.739,0.696,18.0,,,,,,,
2016-08-03,9.75,11.042,1.292,0.792,19.208,,,,,,,
2016-08-04,10.5,11.708,1.208,1.083,25.667,,,,,,,
2016-08-05,9.5,10.292,0.792,1.167,27.417,,,,,,,
2016-08-06,8.917,9.875,0.958,1.25,32.875,,,,,,,
2016-08-07,5.917,6.458,0.542,1.25,24.583,,,,,,,
2016-08-08,8.913,10.0,1.087,1.522,33.208,,,,,,,
2016-08-09,8.375,8.917,0.542,0.583,25.708,,,,,,,
2016-08-10,11.333,12.292,0.958,0.792,20.75,,,,,,,
2016-08-11,9.0,9.875,0.875,1.083,27.417,,,,,,,
2016-08-12,7.417,7.625,0.208,1.625,33.208,,,,,,,
2016-08-13,5.958,6.083,0.125,0.875,25.542,,,,,,,
2016-08-14,3.583,3.583,0.0,0.458,27.667,,,,,,,
2016-08-15,7.364,7.727,0.364,0.909,28.609,,,,,,,
2016-08-16,8.042,8.667,0.625,0.667,23.75,,,,,,,
2016-08-17,9.375,10.208,0.833,0.75,26.583,,,,,,,
2016-08-18,10.125,11.458,1.333,0.833,36.042,,,,,,,
2016-08-19,10.174,11.957,1.783,1.348,31.542,,,,,,,
2016-08-20,8.208,9.375,1.167,1.083,22.25,,,,,,,
2016-08-21,5.208,6.25,1.042,0.958,17.375,,,,,,,
2016-08-22,8.478,10.217,1.739,0.652,18.458,,,,,,,
2016-08-23,9.417,11.25,1.833,0.75,19.875,,,,,,,
2016-08-24,15.333,18.458,3.125,0.458,19.333,,,,,,,
2016-08-25,10.042,14.083,4.042,0.458,16.958,,,,,,,
2016-08-26,10.458,13.5,3.042,0.917,20.792,,,,,,,
2016-08-27,8.542,9.083,0.542,0.333,13.083,,,,,,,
2016-08-28,8.875,9.333,0.458,0.958,16.792,,,,,,,
2016-08-29,8.739,11.261,2.522,0.87,15.125,,,,,,,
2016-08-30,9.583,10.208,0.625,0.417,4.667,,,,,,,
2016-08-31,9.125,9.75,0.625,1.167,20.208,,,,,,,
2016-09-01,11.13,12.565,1.435,0.87,24.909,,,,,,,
2016-09-02,9.792,10.625,0.833,1.167,24.958,,,,,,,
2016-09-03,11.125,11.5,0.375,2.083,31.042,,,,,,,
2016-09-04,5.792,6.333,0.542,0.542,15.875,,,,,,,
2016-09-05,7.696,8.957,1.261,0.13,12.042,,,,,,,
2016-09-06,9.625,10.958,1.333,0.333,15.5,,,,,,,
2016-09-07,10.0,12.583,2.583,0.917,17.625,,,,,,,
2016-09-08,7.875,8.667,0.792,0.333,14.875,,,,,,,
